Term,Trade duration,profits
Short term,31,-0.1020875368164913
Short term,31,0.04745758109242083
Short term,31,0.03871575462743664
Short term,31,0.08599505893625016
Short term,31,0.10714285212668671
Short term,31,0.029999971389770508
Short term,31,0.06328061735204431
Short term,31,0.039007140467521934
Short term,31,-0.014222208658854167
Short term,31,-0.07915452515970847
Short term,31,0.025862147812329633
Short term,31,-0.020329285537074058
Short term,31,0.13353662103645095
Short term,31,0.051966035099736886
Short term,31,0.11082282512412259
Short term,31,0.11456522734268852
Short term,31,0.0945342814263606
Short term,31,-0.15274949558202106
Short term,31,0.023339396670552133
Short term,31,0.05143907878214212
Short term,31,0.134706800687885
Short term,30,-0.013753897245358982
Short term,30,0.052595272441669845
Short term,30,-0.022243873547196417
Short term,30,0.017628766799238273
Short term,30,-0.022243873547196417
Short term,30,-0.022243873547196417
Short term,31,0.004276942146800674
Short term,31,0.19600000381469726
Short term,31,0.013444609027541127
Short term,31,0.06579049663473115
Short term,31,0.15077987667850606
Short term,32,0.062449405648380016
Short term,32,0.06729165712992351
Short term,32,0.062449405648380016
Short term,30,0.03954456928978381
Short term,30,-0.3688707212891791
Short term,30,0.10504790807437454
Short term,30,0.015330108848146097
Short term,30,-0.09847658044544168
Short term,30,0.05181090293094009
Short term,31,0.09156104972983084
Short term,31,0.038361118170266835
Short term,31,0.07257401746403412
Short term,31,0.06599997243573588
Short term,32,-0.053310737545097624
Short term,30,0.03310381503081712
Short term,30,0.09497379866036411
Short term,30,0.061480584799807066
Short term,30,-0.05678478668966536
Short term,30,0.08007380674002003
Short term,30,0.029363756113900137
Short term,30,0.029363756113900137
Short term,30,0.10664738609575719
Short term,30,0.029363756113900137
Short term,30,0.023570563878954835
Short term,30,0.10406554613017702
Short term,31,0.05096201589000976
Short term,31,-0.04787766280563237
Short term,31,0.02774733881104746
Short term,32,0.0015751506972853072
Short term,33,0.0742677831572145
Short term,30,0.056365728037739385
Short term,30,0.02124381876233756
Short term,30,0.1856227755070282
Short term,30,0.011435093552465003
Short term,30,0.0471588386970377
Short term,30,0.07177622052985995
Short term,30,0.16098422071974564
Short term,30,-0.08634021347064932
Short term,30,-0.045171333085160144
Short term,30,-0.042176680627075275
Short term,30,-0.10049016055855407
Short term,30,0.0347071238480171
Short term,30,0.06913386433538445
Short term,30,0.141249874484577
Short term,30,0.05137612073601356
Short term,30,0.05901007254314626
Short term,30,0.0750846348252607
Short term,30,0.01608221947272593
Short term,30,-0.007306096051721224
Short term,30,-0.020261243206714685
Short term,30,-0.0629143201627506
Short term,30,0.015495144897141227
Short term,30,-0.14058134935225128
Short term,30,-0.04277381657582724
Short term,30,-0.1182768867063075
Short term,30,-0.055926144913606535
Short term,30,-0.06575003652977801
Short term,30,0.029460287320514585
Short term,30,-0.0789892959184562
Short term,30,0.03131550852439741
Short term,30,0.03820805893085538
Short term,30,0.09818148046829246
Short term,30,0.03399315504766607
Short term,30,-0.020758765662837558
Short term,30,-0.9985688519695779
Short term,30,0.053155640454877966
Short term,30,0.1649596292216528
Short term,30,0.10694126111604021
Short term,30,-0.04928229848466476
Short term,30,0.010702958408572537
Short term,30,-0.024447147745284326
Short term,30,0.0014674034273637576
Short term,30,0.032280704431366505
Short term,30,-0.3217665516787567
Short term,30,-0.07718203675833708
Short term,30,-0.06949879667441533
Short term,30,0.06556798393654026
Short term,30,-0.16178757948449218
Short term,30,0.02572804351085727
Short term,30,0.09717016774936602
Short term,30,-0.004943213100175469
Short term,30,-0.04796788649347344
Short term,30,-0.011905488856371419
Short term,30,0.09853090708739398
Short term,30,0.03554871403822362
Short term,30,-0.0009868517649824391
Short term,30,0.06381284246092064
Short term,30,0.06455172955589614
Short term,30,-0.0207091853586728
Short term,30,0.017790164220806856
Short term,30,-0.22817507605320955
Short term,30,0.011922066143901166
Short term,30,-0.2058957283811047
Short term,30,0.06262238474280499
Short term,30,0.04042409877462015
Short term,30,-0.1182768867063075
Short term,30,-0.1479975397954983
Short term,30,0.021011346306545848
Short term,30,-0.1508034074400693
Short term,30,-0.36201044509948344
Short term,30,0.05844380051670569
Short term,30,0.0056084646624548744
Short term,30,0.06460531762333273
Short term,30,0.04500763666332305
Short term,30,-0.12619235286772382
Short term,31,0.0048601929726880795
Short term,31,-0.1948772155982283
Short term,31,-0.07525381055828251
Short term,32,-0.0810144949650419
Short term,32,-0.07733751396946555
Short term,30,0.04536322411000989
Short term,30,-0.1564915807664805
Short term,30,-0.11504424405327622
Short term,30,0.02312966584103016
Short term,30,-0.16696666062644272
Short term,30,-0.0044002494254399655
Short term,30,-0.14817229434125018
Short term,30,-0.17388449201635664
Short term,30,-0.02582467392247744
Short term,30,0.05581710304033687
Short term,30,-0.08951457495828277
Short term,30,0.28977490198765626
Short term,30,-0.0931074864378769
Short term,30,-0.30782811140038796
Short term,30,0.2237642295913988
Short term,30,-0.025423744566582106
Short term,30,-0.15444153174793498
Short term,30,-0.1318849761198443
Short term,30,-0.15351014644033986
Short term,30,-0.251599560627101
Short term,30,0.005415200363704532
Short term,30,0.14820645432313412
Short term,30,-0.09899943040683375
Short term,30,-0.02341944425644371
Short term,30,0.036857733177321765
Short term,30,-0.01752990148886402
Short term,30,0.04915247990872314
Short term,30,-0.04896141467543506
Short term,30,0.058485073915395897
Short term,30,0.09253546989844652
Short term,30,-0.12785776250894018
Short term,30,0.0284423892578375
Short term,30,0.04667386629403785
Short term,30,0.05009455109383131
Short term,30,0.02146465589094975
Short term,30,-0.0006422142198785827
Short term,30,0.12132237631603712
Short term,30,-0.0488551624475792
Short term,30,0.06504065198240845
Short term,30,0.03976083629608981
Short term,30,0.0375586476092998
Short term,30,0.0261096776945948
Short term,30,0.06693440616377473
Short term,30,0.05191771247345994
Short term,30,0.015613929357438754
Short term,30,0.13023790690131307
Short term,30,0.05482092497302032
Short term,30,0.07768897723451285
Short term,30,-0.02138642720346057
Short term,30,0.046123646106899875
Short term,30,0.023830578956910924
Short term,30,0.06464062625074872
Short term,30,-0.033690018908012626
Short term,30,0.013507415601114936
Short term,30,0.0037174863527076234
Short term,30,0.031340738820313144
Short term,30,0.026418737478942415
Short term,30,0.18147904925009753
Short term,30,-0.05622451632985787
Short term,30,0.014989227768871826
Short term,30,0.022772307443146657
Short term,30,0.05000001568543303
Short term,30,-0.010034000600638672
Short term,30,-0.08623548305697998
Short term,30,0.09342626604443029
Short term,30,0.0785834722996042
Short term,30,0.04468833317993296
Short term,30,0.0281690330028637
Short term,30,-0.2176278144160073
Short term,30,0.03142208244331035
Short term,30,0.054755946499704826
Short term,31,0.10898003181557303
Short term,31,-0.17364067108338177
Short term,31,-0.03156173764540297
Short term,31,-0.054682183367268405
Short term,31,-0.17364067108338177
Short term,31,0.034558479645356605
Short term,31,-0.13293988775055526
Short term,31,-0.10877340078306941
Short term,31,0.020061369882970574
Short term,31,-0.02693601875432794
Short term,31,0.06023402821098907
Short term,31,-0.054682183367268405
Short term,31,-0.022220294642422294
Short term,32,0.04887088238573943
Short term,32,0.12115452304958792
Short term,32,-0.0329561223468939
Short term,32,-0.08610181788163986
Short term,32,-0.018504003398233035
Short term,32,-0.11169133290187895
Short term,30,-0.13848921219794405
Short term,30,-0.027862998247796852
Short term,30,-0.21449703750033008
Short term,30,0.060616715889144974
Short term,30,-0.16556725714792328
Short term,30,-0.10484971732421695
Short term,30,-0.05075557002314815
Short term,30,-0.21449703750033008
Short term,30,-0.052852156826888805
Short term,30,-0.08830410498225107
Short term,30,-0.12034385989895971
Short term,30,0.3164366536342724
Short term,30,-0.10901953968406965
Short term,30,-0.021155531141493055
Short term,30,-0.046199716397255175
Short term,30,-0.009083098425991266
Short term,31,-0.13077723053452883
Short term,31,-0.11166811504528865
Short term,31,-0.3440536885526605
Short term,32,0.0520565808337332
Short term,32,0.058261670765087974
Short term,30,-0.1308882137853733
Short term,30,-0.12441969318784371
Short term,30,-0.026548691324888556
Short term,30,-0.10722541179438286
Short term,30,-0.07096224900607266
Short term,30,-0.001975977776161871
Short term,30,-0.12541201958295192
Short term,30,0.004480030403358491
Short term,30,-0.023791983876382605
Short term,30,-0.08656043097214314
Short term,30,-0.22319538842946232
Short term,30,0.015854560726383513
Short term,30,-0.04554277050852192
Short term,30,-0.04395931141517414
Short term,30,-0.07315000754920428
Short term,30,-0.004660935997451772
Short term,30,-0.10037183195789828
Short term,30,0.07879229241149173
Short term,31,-0.12593332017175854
Short term,31,-0.03373389128876928
Short term,31,-0.02997059631035373
Short term,30,-0.07334514977833674
Short term,30,-0.09656253600445076
Short term,30,-0.0739255506662822
Short term,30,-0.1374626561115315
Short term,30,-0.10854505417442874
Short term,31,0.005968850569337928
Short term,31,-0.008738566951587775
Short term,31,0.020160026935401705
Short term,31,-0.054978452209474685
Short term,31,-0.1021982952156504
Short term,32,-0.11526405605468094
Short term,30,-0.06788903956963864
Short term,30,-0.06413462853160967
Short term,30,-0.1003410511572733
Short term,30,-0.045031819018664945
Short term,30,-0.04501213303938742
Short term,30,-0.22912043525330134
Short term,30,-0.05312985443170498
Short term,30,-0.023904624537044374
Short term,30,0.1122287680687422
Short term,30,0.11085309865969402
Short term,30,0.007930841362567498
Short term,30,-0.011324637289569948
Short term,30,-0.03550670985155584
Short term,30,-0.08470392647170928
Short term,30,-0.05471311831704902
Short term,30,-0.02465783701639256
Short term,30,-0.07435791918720823
Short term,30,-0.08455617207498342
Short term,30,-0.012289426303077243
Short term,30,0.0053407702467583185
Short term,30,-0.052598031456776204
Short term,30,-0.04516007184593803
Short term,30,-0.017207558105140963
Short term,30,-0.001222521822585805
Short term,30,-0.0037240621193647635
Short term,30,0.08379626622192336
Short term,30,0.02778125002360288
Short term,30,0.032487129205438905
Short term,30,0.1014309835402559
Short term,30,-0.1896906919516868
Short term,30,-0.019841184026711534
Short term,30,0.018671800322215014
Short term,30,-0.01708687135213032
Short term,30,-0.13501164115397946
Short term,30,-0.0760163548378749
Short term,30,-0.07289453111316886
Short term,30,-0.07105847682331444
Short term,30,0.03152748978865527
Short term,30,0.04487312949450085
Short term,30,-0.12629757657010368
Short term,30,0.023315879054904887
Short term,30,-0.07008027946258115
Short term,30,0.07352945988841075
Short term,30,-0.01846244052741
Short term,30,-0.05299982590385871
Short term,30,0.055700193218104974
Short term,30,-0.09084031561843499
Short term,30,-0.09947614814004202
Short term,30,0.03395529305538202
Short term,30,-0.03603119661385325
Short term,30,-0.06833818380105246
Short term,30,-0.16419728186369678
Short term,30,-0.07048325014538469
Short term,30,-0.0332633838711422
Short term,30,-0.029999953049879808
Short term,30,-0.01739131283152971
Short term,30,-0.059076925424429196
Short term,30,-0.27031650648771854
Short term,30,-0.06920271743543652
Short term,30,-0.03475494452790085
Short term,30,-0.07696668353631685
Short term,30,0.06724116810447732
Short term,30,0.05428649576631129
Short term,30,0.1715781523068253
Short term,30,-0.13592076986393928
Short term,30,-0.2168037858291844
Short term,30,0.031167294257553713
Short term,30,-0.06520728081660464
Short term,31,0.16711642499339988
Short term,31,0.11730583332403165
Short term,31,-0.07271647319790747
Short term,31,0.08287813660094694
Short term,31,0.13164933445155538
Short term,31,-0.06186105015041511
Short term,31,-0.10366220030532139
Short term,30,-0.04564037453327545
Short term,30,0.2870814199481069
Short term,30,-0.0049633463734376545
Short term,30,0.045003699886772046
Short term,32,-0.014598540145985401
Short term,32,-0.05400235832395981
Short term,32,-0.10215454627692162
Short term,32,-0.055278446841274545
Short term,32,-0.05553575854283726
Short term,32,-0.07282429307449556
Short term,30,-0.013025283784329815
Short term,30,0.09000194541427729
Short term,30,-0.044358731265518474
Short term,30,0.3015528168243579
Short term,30,-0.08041994470621724
Short term,30,0.046392537054614484
Short term,30,0.04960145451805532
Short term,30,0.12331166487302106
Short term,31,-0.02958909126177226
Short term,31,0.14427134049043472
Short term,31,-0.03527932164074912
Short term,31,0.0311388246082596
Short term,31,0.04973116703137659
Short term,31,-0.037534860024894694
Short term,31,-0.045181471774541036
Short term,31,0.06728395686754972
Short term,31,0.008748071052743151
Short term,31,-0.021108197805252235
Short term,31,-0.004395645065000464
Short term,31,0.022528199040309987
Short term,31,-0.005287503179176998
Short term,31,0.01420633118417902
Short term,31,-0.017329878396118117
Short term,31,0.028187033315858468
Short term,31,0.023465666062290422
Short term,31,-0.04830525505813306
Short term,32,-0.02364342972552419
Short term,32,0.04399276756940469
Short term,30,-0.04997367236759796
Short term,30,0.010915533323850046
Short term,30,0.08579241370009484
Short term,30,-0.06650136836447225
Short term,30,0.061418978751276616
Short term,30,-0.016478545255269986
Short term,30,-0.05443874841119482
Short term,30,-0.04438526649716971
Short term,30,-0.07847376244870902
Short term,30,0.048166743015633146
Short term,30,-0.04242392938475849
Short term,30,-0.02689445502899617
Short term,30,0.010246211115682016
Short term,30,-0.019006589295351876
Short term,30,0.056792521519219506
Short term,30,-0.03619544625761558
Short term,30,-0.06531330768765878
Short term,30,0.13124569849964582
Short term,30,0.03736039577747884
Short term,30,0.06469837643739983
Short term,30,0.09313447047274978
Short term,30,0.04178541670600151
Short term,30,0.3837675129507535
Short term,30,0.13721246681366087
Short term,31,0.007545585139639425
Short term,31,0.00670901482228235
Short term,32,-0.016070773111421514
Short term,30,0.01426203351961221
Short term,30,-0.025979073829843276
Mid term,185,0.05364239174617391
Mid term,185,-0.0707908181558137
Mid term,185,0.029123670663317787
Mid term,185,0.05364239174617391
Mid term,183,0.03206069385285538
Mid term,183,0.4071779161482034
Mid term,183,0.5587157492250945
Mid term,183,0.10839884277034337
Mid term,183,-0.0719577904217123
Mid term,183,0.29827293143934835
Mid term,183,0.1381815470493488
Mid term,183,0.1381815470493488
Mid term,183,0.10839884277034337
Mid term,183,0.4071779161482034
Mid term,183,0.29827293143934835
Mid term,183,0.5587157492250945
Mid term,183,0.13993202279765438
Mid term,183,0.03206069385285538
Mid term,183,0.2505790071001782
Mid term,183,0.20415723808957956
Mid term,185,0.0751032687383206
Mid term,183,0.19623570119964873
Mid term,183,0.08820935454444201
Mid term,183,0.832380200378978
Mid term,183,-0.1111697703515918
Mid term,183,-0.012627176451518738
Mid term,183,-0.19165376037190882
Mid term,183,0.0039812020880463355
Mid term,183,0.05838859970939242
Mid term,183,0.07558049975274869
Mid term,185,0.06860069219180936
Mid term,185,0.17577231802591464
Mid term,185,-0.1662574931385083
Mid term,185,-0.16916118767335342
Mid term,183,-0.014126947088464473
Mid term,183,0.2732714705569309
Mid term,183,-0.014126947088464473
Mid term,183,-0.11538463808651268
Mid term,183,0.5312811169773324
Mid term,183,0.03256269353108242
Mid term,183,-0.16451100402474525
Mid term,183,0.017608315730038394
Mid term,183,-0.014126947088464473
Mid term,183,0.3770312854621201
Mid term,183,0.05691166373558495
Mid term,183,-0.10290976100685968
Mid term,183,-0.0964779854236782
Mid term,183,-0.18579293565672714
Mid term,183,0.03553307450658565
Mid term,183,0.23737737193771655
Mid term,183,-0.05903146066627886
Mid term,183,0.2439261574970693
Mid term,183,-0.08828053701948221
Mid term,183,0.12597866970841728
Mid term,183,0.19939811799200324
Mid term,183,0.004751646444284545
Mid term,185,0.06333834301099148
Mid term,185,0.25949160036218816
Mid term,185,0.035620849430088704
Mid term,185,-0.2621621827821475
Mid term,183,-0.031808163805105316
Mid term,183,0.08801494758622992
Mid term,183,-0.015550715392790349
Mid term,183,1.6591214970601937
Mid term,183,0.004637864986061851
Mid term,183,-0.013235273175903714
Mid term,183,0.04427807507335863
Mid term,183,0.31894803531951665
Mid term,183,-0.07934406552453999
Mid term,183,-0.07934406552453999
Mid term,183,0.03807982800868718
Mid term,183,-0.016563131463710423
Mid term,183,0.36401828373595535
Mid term,185,-0.0375489921392211
Mid term,185,0.01720381461048578
Mid term,185,0.03382506641745992
Mid term,185,-0.0623074463506785
Mid term,185,0.08735591028620056
Mid term,185,-0.089923095703125
Mid term,185,-0.005672584599566534
Mid term,183,0.009474921904502298
Mid term,183,-0.05249438827702102
Mid term,183,-0.26033061759473863
Mid term,183,0.10463236054131769
Mid term,183,-0.2940298850210411
Mid term,183,-0.020184747240086592
Mid term,183,0.5057886195615352
Mid term,183,0.13214176569940017
Mid term,183,-0.27767355351938033
Mid term,183,0.08083718140842977
Mid term,183,0.24791817896786472
Mid term,183,-0.10283318717666139
Mid term,183,-0.10283318717666139
Mid term,183,0.40198414717512665
Mid term,183,-0.10283318717666139
Mid term,183,-0.31119759136842384
Mid term,183,0.13055614192571705
Mid term,183,0.7711332326313343
Mid term,183,0.3078556263269639
Mid term,183,0.6650105628397591
Mid term,183,0.23493537519869803
Mid term,183,-0.053763440860215055
Mid term,183,0.02294198107889525
Mid term,183,0.10857220076745401
Mid term,183,-0.054465681954897364
Mid term,183,0.030246280772333236
Mid term,183,0.06987929179796373
Mid term,183,0.241594347214389
Mid term,183,0.3041419884687393
Mid term,183,0.241594347214389
Mid term,183,0.2468867050828892
Mid term,183,0.4445934536823535
Mid term,183,0.028629942831706293
Mid term,183,0.16320322471641988
Mid term,183,-0.09669262788252692
Mid term,183,0.25038280237553984
Mid term,185,0.740435175973302
Mid term,183,0.15609355489733107
Mid term,183,-0.17539424252160046
Mid term,183,0.3734032086610202
Mid term,183,0.10670832887382196
Mid term,185,0.018102309606250387
Mid term,183,0.40676501856018177
Mid term,183,0.24198439527530433
Mid term,183,0.24198439527530433
Mid term,183,0.37969224779764754
Mid term,183,0.2689722318871916
Mid term,183,0.00023494360502234517
Mid term,183,0.07377677050585715
Mid term,183,-0.07951498122906031
Mid term,185,0.21964162086547026
Mid term,185,0.03550505831685242
Mid term,185,0.12840307879077975
Mid term,185,-0.15205935654568187
Mid term,185,0.09482449941416161
Mid term,183,0.15826084302819293
Mid term,183,0.24753135526164863
Mid term,183,-0.14551080391971374
Mid term,183,0.29088374285250296
Mid term,183,0.06916541628953907
Mid term,183,0.2376888344083199
Mid term,185,0.19348663577070405
Mid term,183,0.4475329691963201
Mid term,183,0.5252160908263407
Mid term,183,-0.1661146759059873
Mid term,183,-0.06945716372502278
Mid term,183,0.035201683790241606
Mid term,183,0.060518444750052545
Mid term,183,0.4005745353136402
Mid term,183,0.0895762000896404
Mid term,183,0.10101895739444759
Mid term,183,-0.04095678677145122
Mid term,183,0.20141536000261195
Mid term,183,0.14768357661321255
Mid term,183,-0.47500426314056127
Mid term,183,0.44407061232225786
Mid term,183,0.13784766561737138
Mid term,183,-0.1904762074848277
Mid term,183,-0.47151896957785006
Mid term,183,0.980392082309198
Mid term,183,0.09213479453855379
Mid term,183,0.3441064448514424
Mid term,183,0.3727359325762242
Mid term,183,0.019315127894922676
Mid term,183,0.40329474414296157
Mid term,183,-0.31874997818044215
Mid term,183,-0.11090228074252864
Mid term,183,-0.17092238641808782
Mid term,183,0.022112941512234505
Mid term,183,0.14402808851812632
Mid term,183,0.23925973946979365
Mid term,183,0.2726400146484375
Mid term,183,0.10990050344605755
Mid term,183,-0.2941433144571904
Mid term,183,0.12112475263427608
Mid term,183,-0.0065553260158475015
Mid term,183,-0.01406273930284229
Mid term,183,-0.4164524627995011
Mid term,183,0.3068263801985872
Mid term,183,-0.2181947236255839
Mid term,183,-0.08788044017980443
Mid term,183,-0.5549052954149678
Mid term,183,-0.09585250399429869
Mid term,183,-0.22390570890472514
Mid term,183,0.33489135670668113
Mid term,183,-0.04586881339946463
Mid term,183,0.25493984616979404
Mid term,183,0.3040297686062064
Mid term,183,0.20914037977780447
Mid term,183,-0.026550776119673217
Mid term,183,0.01888058790520056
Mid term,185,0.1723027641044361
Mid term,185,0.1723027641044361
Mid term,185,0.08438820984859917
Mid term,183,0.40795137986920205
Mid term,183,-0.006843349135333439
Mid term,183,0.19704799938932668
Mid term,183,0.09019680514939635
Mid term,183,0.1853469648577611
Mid term,183,-0.04321024206676009
Mid term,183,0.16982561909691193
Mid term,183,0.092911570540816
Mid term,183,0.8062550056465752
Mid term,183,0.477541435722493
Mid term,183,0.08324321995478935
Mid term,183,0.3437713663372241
Mid term,183,0.32188583708178775
Mid term,183,0.4625561407694235
Mid term,183,0.08919469957851883
Mid term,183,0.011806772591356427
Mid term,183,0.5249961839664895
Mid term,183,-0.038878515060982145
Mid term,183,0.3895311731667722
Mid term,183,0.35241084085838414
Mid term,183,-0.019762122631393726
Mid term,183,-0.05005778410088371
Mid term,183,0.18362033237331565
Mid term,183,0.34161904513356706
Mid term,183,0.5624267501872765
Mid term,183,0.5168227255063067
Mid term,183,-0.04418876754727772
Mid term,183,0.1672164162335406
Mid term,183,0.19650966665356642
Mid term,183,-0.008717103033400427
Mid term,183,0.22083571934815713
Mid term,183,0.5828412714619389
Mid term,183,-0.09761126438686037
Mid term,183,0.6838572011809514
Mid term,183,0.21043658236198418
Mid term,183,1.0443504924735179
Mid term,183,0.07326955805099052
Mid term,183,0.24892048329942432
Mid term,183,0.33649423394245354
Mid term,183,0.397144688401766
Mid term,183,0.16326442853100426
Mid term,183,0.23278752787130644
Mid term,183,0.1528992952266233
Mid term,183,-0.01595127666681477
Mid term,183,0.38211958799973433
Mid term,183,0.16170787885709934
Mid term,183,0.16307104425762786
Mid term,183,0.11930277713208332
Mid term,183,0.3027004108238922
Mid term,183,0.304720978637437
Mid term,183,-0.11202467961411573
Mid term,183,0.08417451373782647
Mid term,183,-0.30587618505044917
Mid term,185,0.06813417081798225
Mid term,185,0.06813417081798225
Mid term,186,0.2639166441696257
Mid term,183,0.28136550470494265
Mid term,183,0.17184491562821794
Mid term,183,0.28136550470494265
Mid term,183,0.3113142294364171
Mid term,183,0.5414692216654776
Mid term,183,0.17344626680104497
Mid term,183,0.28925453027043635
Mid term,183,-0.006660071173807814
Mid term,183,0.06415394996973084
Mid term,183,0.8715089417601942
Mid term,183,-0.03336418222950043
Mid term,183,0.15342436823934158
Mid term,183,0.15569507273857905
Mid term,183,0.3761437007030988
Mid term,183,-0.09036557623497075
Mid term,183,0.21497930080259955
Mid term,183,0.19424921527184003
Mid term,183,-0.012370091883048025
Mid term,183,0.05576824523289848
Mid term,183,0.17373507936161797
Mid term,183,0.35296085173848407
Mid term,183,0.4861383931489671
Mid term,183,0.1944126613617351
Mid term,183,-0.14259261177945493
Mid term,183,0.05341396880235377
Mid term,183,-0.26335406591857013
Mid term,183,0.0943909076322632
Mid term,183,0.551312627979279
Mid term,183,0.16844199082491684
Mid term,183,0.25600753139602606
Mid term,183,0.17925802138878444
Mid term,183,0.05340568550424815
Mid term,183,0.27550077262306816
Mid term,183,0.12098461160549195
Mid term,183,-0.02644669844603691
Mid term,183,1.1533726590026847
Mid term,183,0.10094998769826521
Mid term,183,-0.055223436526736155
Mid term,183,0.3501312644917917
Mid term,183,-0.006665812665792515
Mid term,183,0.006086268408036567
Mid term,183,-0.0037527038164997125
Mid term,183,0.37666469575280676
Mid term,183,0.5113054184234288
Mid term,183,0.21951218809896522
Mid term,183,0.1550668859968675
Mid term,183,-0.005434782608695652
Mid term,183,0.5070805145499707
Mid term,183,0.25011861431835897
Mid term,183,0.2591694089740315
Mid term,183,0.3916084382451129
Mid term,183,0.15033570810928973
Mid term,183,0.48836977977654733
Mid term,183,0.2938219949365901
Mid term,183,0.08900343312518215
Mid term,183,0.17178871946135496
Mid term,183,0.4274487778949352
Mid term,183,0.6646802048014202
Mid term,183,-0.030085531593529953
Mid term,183,0.5601690227622277
Mid term,183,0.09764662605909098
Mid term,183,-0.024433684450000853
Mid term,183,0.6519266773720461
Mid term,183,0.16420517634901646
Mid term,183,0.16021067860549323
Mid term,183,0.6157144264620023
Mid term,183,0.3239293764460335
Mid term,183,0.4536715374168436
Mid term,183,0.13788489818095992
Mid term,183,0.3320301293961029
Mid term,183,0.4148469643441326
Mid term,183,-0.055776867345365806
Mid term,183,0.1349345111920947
Mid term,183,0.39439246649998727
Mid term,183,0.012737494959883057
Mid term,183,0.16134256888144222
Mid term,183,0.4646535978435837
Mid term,183,0.1217941623487734
Mid term,183,0.21477898718192898
Mid term,183,0.11408190547615618
Mid term,183,-0.023722000447441712
Mid term,183,0.5935148232840862
Mid term,183,0.6177456276779829
Mid term,183,0.06258398248243716
Mid term,183,0.2823481891415025
Mid term,183,0.007850609397642554
Mid term,183,0.20883708408241813
Mid term,183,0.04391703631903208
Mid term,183,0.41722013401833347
Mid term,183,-0.06823597580454419
Mid term,183,0.07960375194007692
Mid term,183,-0.04726635857490998
Mid term,183,0.39360665625338304
Mid term,183,0.29131623105628046
Mid term,183,0.11903980584587127
Mid term,183,0.07773360742319198
Mid term,183,0.12161369786383687
Mid term,185,0.056091654882286374
Mid term,185,-0.03995258047194611
Mid term,185,-0.29504246389808464
Mid term,185,0.18353141837845302
Mid term,185,0.6302167394855412
Mid term,183,0.12684725954282122
Mid term,183,0.4007779588675883
Mid term,183,0.3385603698071856
Mid term,183,-0.008616577809235353
Mid term,183,0.35218732876587566
Mid term,183,0.20654770108848305
Mid term,183,-0.3418637048844745
Mid term,183,-0.07240779945373006
Mid term,183,-0.07810809161211993
Mid term,183,0.1975730155646852
Mid term,183,0.028232029336391566
Mid term,183,-0.3783396802424517
Mid term,183,-0.0009207436025441974
Mid term,183,-0.026798328420139666
Mid term,183,0.02413555629544756
Mid term,183,0.3011267078282321
Mid term,185,-0.12339745477883092
Mid term,185,0.07360804375377678
Mid term,183,0.13226953086086918
Mid term,183,0.03896417405476605
Mid term,183,0.13226953086086918
Mid term,183,0.3515732136495977
Mid term,183,0.13226953086086918
Mid term,183,0.38538395165435707
Mid term,183,0.024844771943260163
Mid term,183,0.15994904961476455
Mid term,183,0.03524985321182973
Mid term,183,0.40539888625152143
Mid term,183,0.13032353928298532
Mid term,183,0.21439922050122195
Mid term,183,0.0467412703959751
Mid term,183,-0.020685134737942163
Mid term,183,0.05493503078769003
Mid term,183,0.275932799598938
Mid term,183,0.16764787206828682
Mid term,183,-0.0069456785904071176
Mid term,183,0.08623828290581197
Mid term,183,0.270254432050387
Mid term,183,0.270254432050387
Mid term,183,0.15567123248199227
Mid term,183,0.15095406791767887
Mid term,183,0.15203412647315018
Mid term,183,0.2391997564079777
Mid term,183,0.15176561385050902
Mid term,183,0.283860368274476
Mid term,183,0.38628886240219784
Mid term,183,0.23403515683843382
Mid term,183,0.04125090505061645
Mid term,183,-0.054695073463197616
Mid term,183,-0.044615357786744504
Mid term,183,0.2567669107427538
Mid term,183,0.13032353928298532
Mid term,183,0.16764787206828682
Mid term,183,0.388504616527681
Mid term,183,0.030511624255597895
Mid term,183,0.21409832063268466
Mid term,183,0.9334725527985629
Mid term,183,0.7367003913154806
Mid term,183,0.09561454544005214
Mid term,183,0.1573667898385295
Mid term,183,0.16009902861763065
Mid term,183,0.0190897043431518
Mid term,183,0.13144052504757905
Mid term,183,-0.06317689646691088
Mid term,183,0.15155880505347413
Mid term,183,-0.052445209203524974
Mid term,183,0.1573667898385295
Mid term,183,0.26530977893780394
Mid term,183,0.04296270675973294
Mid term,183,0.6122401839257817
Mid term,183,-0.05436909755982951
Mid term,183,0.24756024766460263
Mid term,183,0.16001894704701292
Mid term,183,-0.08292516976762276
Mid term,183,0.1448619693329696
Mid term,183,0.2645420361951826
Mid term,183,1.0255850825014379
Mid term,183,0.06007179292372498
Mid term,183,0.15757012530479178
Mid term,183,-0.03406039425190868
Mid term,183,-0.05115630501003129
Mid term,183,0.10467434518620027
Mid term,183,0.332928914077739
Mid term,185,0.44171355453845174
Mid term,183,0.13563404049802064
Mid term,183,0.3804936461522774
Mid term,183,-0.0031868681542595602
Mid term,183,0.4556171747616775
Mid term,183,0.13178335654794973
Mid term,183,0.07767099822297428
Mid term,183,-0.0031868681542595602
Mid term,183,0.38163144206712596
Mid term,183,0.24009344528072096
Mid term,185,0.3399759742773095
Mid term,183,0.42399369663986886
Mid term,183,0.2714870111638446
Mid term,183,0.18696058763618406
Mid term,183,-0.184713388033073
Mid term,183,0.35924710994924375
Mid term,185,0.20840261299436036
Mid term,185,0.26778143943352845
